N-Z;N;Z;A;Element;mass_exc;mass_exc_unc;bind_ene;bind_ene_unc;beta_ene;beta_ene_unc;A2;atomic_mass;atomic_mass_unc;delta;delta_I4;bind_ene_total;bind_ene_teo;bind_ene_teo_total;Diff_bind_ene;Diff_bind_ene_total;atomic_mass_teo;atomic_mass_calc;Diff_atomic_mass;mass_excess_calc;Diff_mass_excess;bind_ene_calc;Diff_bind_ene_calcs;B_e;M_N_teo;M_N_exp;Diff_nuclear_mass
41;94;53;147;I;-31200.0;300;8.001;2;11199;361;146;136898.43285183588;0.29994110139783997;0;0;1176.147;8.000410503075903;1176.0603439521578;0.0005894969240962666;0.0866560478420979;136898.5922687692;136898.50561272135;-0.07276088546495885;-31200.395004116548;0.39500411654807976;8.001494972009947;-0.0004949720099478583;0.19338773273850673;136871.70271211534;136871.54329518203;-0.15941693331114948
41;95;54;149;Xe;-33000.0;300;8.009;2;10300;500;148;138759.6214126675;0.29994110139783997;0;0;1193.3410000000001;8.011223134535834;1193.6722470458394;-0.0022231345358338928;-0.3312470458392909;138759.3288622637;138759.66010930957;-0.03869664206285961;-33000.04161248708;0.041612487082602456;8.009259709007038;-0.0002597090070377561;0.2023782777170466;138731.93729720416;138732.22984760796;0.292550403799396
42;96;54;150;Xe;-28990.0;300;7.983;2;9180;500;149;139695.125598504;0.29994110139783997;-1;1;1197.45;7.986798842185758;1198.0198263278637;-0.003798842185758211;-0.5698263278636659;139694.5467047755;139695.11653110335;0.00906740064965561;-28989.959495983647;-0.04050401635322487;7.9829395506624135;6.044933758619919e-05;0.2023782777170466;139667.15513971596;139667.73403344446;0.5788937284960411
43;100;57;157;La;-29070.0;300;7.972;2;10860;500;156;146215.50421605108;0.29994110139783997;0;0;1251.604;7.9799270027930005;1252.8485394385011;-0.00792700279300007;-1.2445394385010786;146214.3289032233;146215.57344266181;-0.06922661073622294;-29070.067988913113;0.06798891311336774;7.972440933826295;-0.00044093382629473155;0.23086409833764052;146185.4328271323;146186.60813996007;1.175312827777816
43;101;58;159;Ce;-31340.0;500;7.983;3;9430;640;158;148076.22237236032;0.50021233369764;0;0;1269.297;7.986356906588636;1269.830748147593;-0.003356906588636299;-0.5337481475930872;148075.69519110242;148076.22893925002;-0.0065668897004798055;-31340.11911966595;0.11911966594925616;7.983041301193031;-4.130119303091817e-05;0.2408745598992669;148046.2981265223;148046.8253077802;0.5271812579012476
43;102;59;161;Pr;-32490.0;500;7.986;3;9741;640;160;149938.06111607634;0.50021233369764;0;0;1285.7459999999999;7.9912710920471;1286.594645819583;-0.00527109204710019;-0.8486458195832256;149937.27979001863;149938.1284358382;-0.06731976187438704;-32489.582843666525;-0.4171563334748498;7.986418135167007;-0.000418135167007172;0.25114796565572306;149907.38199989358;149908.1633259513;0.7813260577095207
43;103;60;163;Nd;-34080.0;500;7.992;3;8880;640;162;151799.4592630813;0.50021233369764;0;0;1302.696;7.99474738660981;1303.143824017399;-0.0027473866098102206;-0.44782401739917077;151799.07910840906;151799.52693242647;-0.06766934515326284;-34079.64327869972;-0.3567213002825156;7.992415149356746;-0.00041514935674591413;0.2616876023281217;151768.68085896998;151769.06101364223;0.38015467225341126
9;86;77;163;Ir;-5310.0;400;7.734;2;*;;162;151828.22845847468;0.39961097049587996;0;0;1260.642;7.702419292948056;1255.4943447505332;0.031580707051944046;5.1476552494668795;151833.42868868617;151828.2810334367;-0.05257496202830225;-5310.447885322777;0.447885322777438;7.734322545779269;-0.0003225457792686015;0.4850722404759215;151794.5668417235;151789.36661151203;-5.200230211485177
43;104;61;165;Pm;-34670.0;500;7.992;3;8840;640;164;153661.85690325953;0.50021233369764;0;0;1318.68;7.99685890225265;1319.4817188716872;-0.004858902252649955;-0.8017188716871715;153661.089710143;153661.89142901468;-0.034525755152571946;-34670.21054047622;0.21054047621873906;7.992209247000883;-0.00020924700088276182;0.2724968105814297;153630.19127096148;153630.95846407802;0.7671931165386923
9;87;78;165;Pt;-318.0;400;7.703;2;*;;164;153696.20854281652;0.39961097049587996;0;0;1270.9950000000001;7.672938005777564;1266.034770953298;0.030061994222436716;4.960229046702125;153701.2367590716;153696.2765300249;-0.06798720837105066;-318.57098348863985;0.5709834886398539;7.703412043687069;-0.00041204368706893035;0.5010373196546951;153661.87987823744;153656.85166198236;-5.028216255072039
43;105;62;167;Sm;-35330.0;500;7.992;3;8440;640;166;155524.1856128741;0.50021233369764;0;0;1334.664;7.997674371666785;1335.6116200683532;-0.005674371666785305;-0.947620068353217;155523.30830553453;155524.2559256029;-0.07031272878521122;-35329.708365886334;-0.2916341136660776;7.992421034304042;-0.000421034304041612;0.28357898706086254;155491.9099495788;155492.78725691838;0.8773073395714164
44;106;62;168;Sm;-31640.0;300;7.971;2;7610;500;167;156459.36936473893;0.29994110139783997;-1;1;1339.128;7.980100403422647;1340.6568677750047;-0.009100403422646508;-1.5288677750047555;156457.82847962168;156459.3573473967;0.012017342232866213;-31640.060221074276;0.060221074276341824;7.9709284682009764;7.15317990236386e-05;0.28357898706086254;156426.43012366595;156427.9710087832;1.54088511725422
10;89;79;168;Au;2530.0;400;7.688;2;*;;168;156493.5393629457;0.39961097049587996;1;-1;1291.584;7.665966196369636;1287.8823209900988;0.022033803630363558;3.701679009901227;156497.30312741682;156493.6014484069;-0.06208546119160019;2529.9379857229073;0.06201427709265772;7.688369556316632;-0.000369556316631936;0.5173436176488615;156457.45155392998;156453.68778945887;-3.763764471106697
